Date,399/6
2010-11-24,7.06
2011-01-26,5.42
2011-02-23,5.33
2011-03-23,7.7
2011-05-05,8.43
2011-05-26,7.47
2011-07-01,7.49
2011-07-28,9.22
2011-09-29,9.85
2011-11-03,8.16
2011-12-05,7.04
2012-01-26,7.21
2012-03-29,7.59
2012-04-26,7.16
2012-05-31,9.55
2012-06-28,10.5
2012-08-01,10.42
2012-09-06,10.21
2012-09-27,9.43
2012-10-25,8.88
2012-11-29,7.15
2012-12-27,6.66
2013-01-30,5.92
2013-02-28,6.32
2013-04-05,4.16
2013-08-02,9.62
2013-09-19,10.16
2013-10-17,9.2
2013-11-14,7.32
2013-12-18,8.4
2014-01-21,6.2
2014-03-11,5.81
2014-10-09,7.95
2014-11-11,6.74
2015-01-07,6.44
2015-03-25,6.7
2015-06-18,8.42
2015-08-06,10.11
2015-09-17,8.79
2015-11-13,9.0
2016-01-14,6.63
2016-02-24,6.56
2016-04-13,6.72
2016-05-17,6.21
2016-06-23,7.12
2016-09-15,9.85
2016-10-25,8.61
2016-12-06,7.84
2017-01-05,6.81
2017-02-09,7.12
2017-03-30,8.1
2017-04-26,9.1
2017-05-29,7.36
2017-07-18,10.1
2017-08-17,12.79
2017-10-19,14.33
2017-11-14,10.6
2017-12-13,9.69
2018-01-19,9.45
2018-02-15,8.84
2018-03-26,5.38
2018-05-15,6.46
2018-06-15,7.41
2018-09-17,12.88
2018-10-17,9.05
2018-11-16,8.3
2018-12-12,7.31
2019-01-17,7.14
2019-02-20,6.81
2019-03-25,7.52
2019-04-23,6.95
2019-05-20,8.46
2019-06-19,8.8
2019-08-14,9.76
2019-10-17,10.24
2019-11-19,9.33
2019-12-17,9.35
2020-01-20,6.5
2020-02-17,6.6
2020-03-17,6.58
2020-04-20,5.8
2020-05-21,6.53
2020-06-18,6.76
2020-08-18,9.71
2020-08-20,9.95
2020-10-21,9.82
2020-11-19,8.08
2020-12-17,6.0
2021-02-18,4.95
2021-04-21,6.82
2021-07-27,9.01
2021-08-25,10.86
2021-10-28,9.17
2021-11-25,7.46
2021-12-22,7.0
2022-01-17,7.21
2022-02-21,7.21
2022-03-24,6.97
2022-04-27,7.43
2022-05-31,8.74
2022-06-28,12.05
2022-08-29,10.12
2022-09-21,9.69
2022-10-27,9.78
2022-12-09,7.76
2023-02-16,6.29
2023-04-18,9.79
2023-05-23,8.28
2023-06-23,8.0
2023-07-20,9.81
2023-08-22,9.22
2023-09-20,10.0
2023-10-26,7.67
2023-11-22,7.27
2023-12-13,6.25
2024-01-18,6.28
2024-02-15,5.37
2024-03-14,5.66
2024-04-18,6.88
2024-05-16,6.64
2024-06-13,8.9
2024-07-16,7.59
2024-09-19,9.56
2024-10-18,9.95
2024-11-16,8.08
2024-12-13,7.35
2025-01-17,6.83
