Date,608/454
1991-03-03 00:00:00,9.95
1991-09-02 00:00:00,19.0
1992-03-09 00:00:00,17.3
1992-09-10 00:00:00,37.9
1993-03-01 00:00:00,19.55
1993-09-01 00:00:00,28.7
1994-03-07 00:00:00,18.8
1994-09-12 00:00:00,39.03
1995-03-01 00:00:00,32.2
1995-09-11 00:00:00,54.5
1996-03-06 00:00:00,8.06
1996-06-07 00:00:00,7.62
1996-07-03 00:00:00,9.8
1996-08-02 00:00:00,12.84
1996-09-03 00:00:00,15.2
1996-10-01 00:00:00,19.1
1996-11-06 00:00:00,20.38
1996-12-04 00:00:00,21.0
1997-01-02 00:00:00,11.24
1997-02-02 00:00:00,7.8
1997-03-03 00:00:00,5.97
1997-04-01 00:00:00,6.3
1997-05-02 00:00:00,8.23
1997-06-03 00:00:00,9.35
1997-07-01 00:00:00,11.91
1997-08-04 00:00:00,15.7
1997-09-02 00:00:00,20.42
1997-10-01 00:00:00,23.7
1997-11-03 00:00:00,22.5
1997-12-03 00:00:00,18.84
1998-01-05 00:00:00,12.48
1998-02-03 00:00:00,10.05
1998-03-02 00:00:00,6.3
1998-04-01 00:00:00,6.56
1998-05-06 00:00:00,7.76
1998-06-01 00:00:00,8.87
1998-07-01 00:00:00,11.3
1998-08-05 00:00:00,15.12
1998-09-04 00:00:00,16.15
1998-10-07 00:00:00,18.4
1998-11-02 00:00:00,18.46
1998-12-03 00:00:00,19.9
1999-01-05 00:00:00,20.05
1999-02-01 00:00:00,18.98
1999-03-03 00:00:00,20.3
1999-04-08 00:00:00,20.6
1999-05-06 00:00:00,22.75
1999-06-01 00:00:00,25.74
1999-07-01 00:00:00,32.0
1999-08-12 00:00:00,36.92
1999-09-02 00:00:00,37.09
1999-10-08 00:00:00,42.73
1999-11-05 00:00:00,42.61
1999-12-02 00:00:00,37.94
2000-01-03 00:00:00,34.9
2000-02-01 00:00:00,32.25
2000-03-02 00:00:00,32.28
2000-04-03 00:00:00,32.98
2000-05-02 00:00:00,32.11
2000-06-01 00:00:00,30.57
2000-07-03 00:00:00,30.7
2000-08-02 00:00:00,39.68
2000-09-05 00:00:00,39.76
2000-10-02 00:00:00,41.67
