Date,607/484
1991-10-04 00:00:00,29.2
1991-11-08 00:00:00,28.8
1991-12-04 00:00:00,29.1
1992-01-07 00:00:00,29.15
1992-02-07 00:00:00,29.08
1992-03-09 00:00:00,28.37
1992-04-03 00:00:00,29.52
1992-05-07 00:00:00,29.73
1992-06-04 00:00:00,30.42
1992-07-03 00:00:00,30.8
1992-08-05 00:00:00,31.8
1992-09-04 00:00:00,31.83
1992-10-08 00:00:00,31.42
1992-11-05 00:00:00,31.32
1992-12-05 00:00:00,31.5
1993-01-06 00:00:00,28.75
1993-02-04 00:00:00,28.25
1993-03-04 00:00:00,27.8
1993-04-06 00:00:00,27.65
1993-05-05 00:00:00,27.19
1993-06-04 00:00:00,27.4
1993-07-05 00:00:00,28.3
1993-08-05 00:00:00,29.15
1993-09-09 00:00:00,29.72
1993-10-04 00:00:00,29.95
1993-11-08 00:00:00,29.4
1993-12-04 00:00:00,29.05
1994-01-06 00:00:00,28.66
1994-02-07 00:00:00,28.95
1994-03-04 00:00:00,29.0
1994-04-07 00:00:00,29.4
1994-05-05 00:00:00,29.7
1994-07-07 00:00:00,31.0
1994-08-12 00:00:00,31.6
1994-09-13 00:00:00,31.92
1994-10-06 00:00:00,31.83
1994-12-07 00:00:00,30.96
1995-01-04 00:00:00,31.2
1995-02-06 00:00:00,31.0
1995-03-07 00:00:00,30.95
1995-04-17 00:00:00,31.6
1995-05-04 00:00:00,31.68
1995-06-08 00:00:00,32.12
1995-07-06 00:00:00,32.3
1995-08-04 00:00:00,32.5
1995-09-06 00:00:00,32.55
1995-10-04 00:00:00,32.6
1995-11-09 00:00:00,32.49
1995-12-07 00:00:00,31.62
1996-01-09 00:00:00,27.4
1996-02-01 00:00:00,22.9
1996-03-11 00:00:00,21.4
1996-04-11 00:00:00,19.7
1996-05-08 00:00:00,20.6
1996-06-11 00:00:00,21.91
1996-07-03 00:00:00,23.14
1996-08-06 00:00:00,24.58
1996-09-05 00:00:00,26.0
1996-10-04 00:00:00,26.72
1996-11-07 00:00:00,27.61
1996-12-06 00:00:00,28.12
1997-01-07 00:00:00,23.73
1997-02-05 00:00:00,21.4
1997-03-06 00:00:00,21.35
1997-05-06 00:00:00,23.25
1997-06-04 00:00:00,24.3
1997-07-09 00:00:00,25.88
1997-08-07 00:00:00,27.3
1997-09-05 00:00:00,27.85
1997-10-07 00:00:00,28.29
1997-11-07 00:00:00,28.34
1997-12-04 00:00:00,27.8
1998-01-07 00:00:00,26.25
1998-02-04 00:00:00,25.1
1998-03-04 00:00:00,22.45
1998-04-03 00:00:00,22.38
1998-05-08 00:00:00,23.3
1998-06-04 00:00:00,23.93
1998-07-06 00:00:00,25.2
1998-08-10 00:00:00,26.87
1998-09-14 00:00:00,27.85
1998-10-07 00:00:00,27.73
1998-11-02 00:00:00,28.06
1998-12-02 00:00:00,28.22
1999-02-02 00:00:00,28.55
1999-03-05 00:00:00,28.85
1999-04-05 00:00:00,28.98
1999-05-05 00:00:00,29.38
1999-06-08 00:00:00,29.95
1999-07-05 00:00:00,30.5
1999-08-05 00:00:00,30.85
1999-09-03 00:00:00,30.97
1999-10-11 00:00:00,30.79
1999-11-04 00:00:00,30.47
1999-12-06 00:00:00,30.28
2000-01-05 00:00:00,30.17
2000-02-07 00:00:00,30.03
2000-03-02 00:00:00,30.1
2000-04-06 00:00:00,30.27
2000-05-04 00:00:00,30.02
2000-06-05 00:00:00,29.95
2000-07-10 00:00:00,30.6
2000-08-02 00:00:00,30.9
2000-09-09 00:00:00,31.27
2000-10-09 00:00:00,31.04
2000-11-08 00:00:00,31.1
2000-12-06 00:00:00,30.73
2001-01-11 00:00:00,29.5
2001-02-07 00:00:00,28.55
2001-03-09 00:00:00,27.75
2001-04-06 00:00:00,27.08
2001-05-10 00:00:00,27.4
2001-06-05 00:00:00,27.95
2001-07-09 00:00:00,28.5
2001-08-06 00:00:00,29.09
2001-09-11 00:00:00,29.58
2001-10-03 00:00:00,29.38
2001-11-07 00:00:00,29.2
2001-12-06 00:00:00,28.92
2002-01-07 00:00:00,26.25
2002-02-07 00:00:00,25.6
2002-03-04 00:00:00,25.7
2002-04-04 00:00:00,25.98
2002-05-10 00:00:00,26.4
2002-06-07 00:00:00,27.12
2002-07-03 00:00:00,28.0
2002-08-13 00:00:00,28.68
2002-10-07 00:00:00,28.72
2002-11-07 00:00:00,28.55
2002-12-10 00:00:00,28.13
2003-01-09 00:00:00,28.0
2003-02-07 00:00:00,27.39
2003-03-10 00:00:00,27.2
2003-04-03 00:00:00,26.88
2003-05-09 00:00:00,26.8
2003-06-11 00:00:00,27.2
2003-07-08 00:00:00,28.0
2003-08-07 00:00:00,28.27
2003-09-04 00:00:00,28.63
2003-10-01 00:00:00,28.87
2003-11-07 00:00:00,28.78
2003-12-09 00:00:00,28.0
2004-01-09 00:00:00,27.42
2004-02-11 00:00:00,27.4
2004-03-05 00:00:00,27.18
2004-05-07 00:00:00,27.27
2004-06-04 00:00:00,27.55
2004-07-12 00:00:00,28.32
2004-08-06 00:00:00,28.95
2004-09-09 00:00:00,29.45
2004-10-14 00:00:00,29.87
2004-11-12 00:00:00,29.55
2004-12-09 00:00:00,30.07
2005-01-06 00:00:00,29.73
2005-02-09 00:00:00,29.85
2005-03-07 00:00:00,30.03
2005-04-07 00:00:00,30.27
2005-05-05 00:00:00,30.68
2005-06-09 00:00:00,31.02
2005-07-04 00:00:00,31.26
2005-08-05 00:00:00,31.68
2005-09-06 00:00:00,31.55
2005-10-11 00:00:00,31.49
2005-12-07 00:00:00,30.3
2006-01-03 00:00:00,29.8
2006-02-07 00:00:00,29.2
2006-03-02 00:00:00,28.76
2006-04-06 00:00:00,28.6
2006-06-01 00:00:00,29.25
2006-07-06 00:00:00,29.73
2006-08-08 00:00:00,30.02
2006-09-14 00:00:00,30.65
2006-10-09 00:00:00,30.73
2006-11-10 00:00:00,30.58
2006-12-07 00:00:00,28.9
2007-01-10 00:00:00,28.37
2007-02-09 00:00:00,28.36
2007-04-13 00:00:00,28.75
2007-05-09 00:00:00,29.01
2007-05-31 00:00:00,29.43
2007-08-13 00:00:00,30.65
2007-09-19 00:00:00,30.6
2007-10-18 00:00:00,30.5
2007-11-16 00:00:00,30.63
2007-12-12 00:00:00,30.42
2008-01-15 00:00:00,29.82
2008-02-11 00:00:00,29.78
2008-03-10 00:00:00,29.64
2008-04-07 00:00:00,29.66
2008-05-14 00:00:00,28.85
2008-06-09 00:00:00,28.82
2008-08-11 00:00:00,29.93
2008-09-05 00:00:00,30.42
2008-10-09 00:00:00,29.37
2008-12-10 00:00:00,29.26
2009-01-13 00:00:00,29.25
2009-02-06 00:00:00,28.9
2009-03-12 00:00:00,28.36
2009-04-07 00:00:00,28.54
2009-05-05 00:00:00,28.8
2009-06-05 00:00:00,29.25
2009-07-14 00:00:00,31.08
2009-08-06 00:00:00,31.68
2009-09-04 00:00:00,32.0
2009-10-13 00:00:00,31.75
2009-11-10 00:00:00,31.45
2009-12-10 00:00:00,31.1
2010-01-18 00:00:00,28.41
