Date,600/266
2015-04-02,19.53
2015-05-15,19.67
2015-06-12,19.84
2015-07-23,20.05
2015-09-04,20.18
2015-10-02,21.28
2015-11-09,19.96
2015-12-17,19.54
2016-01-08,19.86
2016-02-04,19.8
2016-03-04,19.74
2016-04-12,19.86
2016-05-05,19.9
2016-07-01,19.97
2016-08-04,20.21
2016-09-16,20.29
2016-10-19,20.3
2016-11-23,20.11
2016-12-21,19.63
2017-01-11,19.6
2017-02-10,19.6
2017-03-03,19.28
2017-04-12,19.3
2017-05-23,19.48
2017-06-12,19.62
2017-07-07,19.7
2017-08-04,19.93
2017-09-05,20.14
2017-10-04,20.08
2017-11-10,20.1
2017-12-11,20.1
2018-01-04,20.0
2018-02-05,19.96
2018-03-12,19.67
2018-04-09,19.53
2018-05-11,19.65
2018-06-20,19.8
2018-07-10,19.83
2018-08-13,20.36
2018-09-04,19.98
2018-10-12,20.05
2018-11-16,19.97
2018-12-19,19.68
2019-01-10,19.8
2019-02-07,19.7
2019-03-14,19.7
2019-04-08,19.78
2019-05-17,19.81
2019-06-05,19.98
2019-07-08,20.1
2019-08-08,20.12
2019-09-11,20.18
2019-10-04,20.22
2019-11-11,20.18
2019-12-09,20.13
2020-01-20,19.95
2020-02-10,19.88
2020-03-16,19.92
2020-04-02,19.82
2020-05-07,19.68
2020-06-01,19.66
2020-07-01,19.89
2020-08-01,20.01
2020-09-01,20.06
2020-10-12,20.1
2020-11-12,19.86
2020-12-14,19.26
2021-01-05,19.17
2021-02-08,19.25
2021-03-01,19.2
2021-04-08,19.28
2021-05-05,19.42
2021-06-08,19.59
2021-07-12,17.93
2021-08-05,19.88
2021-09-09,19.95
2021-11-09,19.76
2021-12-14,19.72
2022-01-06,19.48
2022-02-14,19.63
2022-03-07,19.76
2022-04-11,19.45
2022-05-16,19.52
2022-06-13,19.7
2022-07-11,19.81
2022-08-08,20.36
2022-09-05,19.98
2022-10-10,20.01
2022-11-03,19.95
2022-12-22,19.13
2023-01-17,19.08
2023-02-10,19.21
2023-03-09,19.27
2023-04-05,19.35
2023-05-18,19.61
2023-06-09,19.7
2023-07-11,19.89
2023-08-07,20.0
2023-09-12,20.24
2023-10-09,20.27
2023-11-06,19.86
2023-12-11,19.7
2024-01-15,19.75
2024-02-05,19.57
2024-03-27,19.46
2024-05-15,19.7
2024-06-05,20.05
2024-07-10,20.46
2024-08-07,20.69
2024-09-04,20.85
2024-10-02,20.72
2024-11-06,20.29
2025-01-22,19.81
