Date,573/15
1999-08-06,30.49
1999-09-06,30.53
1999-10-12,30.57
1999-11-05,30.6
1999-12-09,30.47
2000-01-06,30.4
2000-02-04,30.25
2000-03-04,30.23
2000-04-10,30.24
2000-05-08,30.0
2000-06-09,29.73
2000-07-06,29.66
2000-08-01,29.74
2000-09-11,30.0
2000-10-06,29.93
2000-11-06,30.0
2000-12-12,30.15
2001-01-09,30.0
2001-02-08,29.56
2001-03-08,29.2
2001-04-09,28.88
2001-05-09,28.85
2001-06-11,29.03
2001-07-05,29.1
2001-08-13,29.3
2001-09-10,29.45
2001-10-09,29.46
2001-11-08,29.45
2001-12-07,29.42
2002-01-08,29.3
2002-02-11,29.15
2002-03-06,29.2
2002-04-10,28.9
2002-05-07,28.9
2002-06-19,29.05
2002-07-05,29.2
2009-03-09,29.09
2009-04-14,29.06
2009-05-18,29.21
2009-06-08,29.26
2009-07-15,29.6
2009-08-17,29.56
2009-09-08,29.62
2009-10-12,29.75
2009-11-05,29.8
2009-12-15,29.92
2010-01-18,29.54
2010-02-08,29.25
2010-03-09,28.65
2010-04-20,28.46
2010-05-17,28.42
2010-06-21,28.54
2010-07-07,28.66
2010-08-16,28.9
2010-09-13,29.06
2010-10-19,29.22
2010-11-25,29.32
2010-12-13,29.22
2011-01-19,28.76
2011-02-14,28.7
2011-03-18,28.53
2011-04-14,28.37
2011-05-26,28.17
2011-06-29,28.17
2011-08-16,28.36
2011-09-15,28.5
2012-02-02,28.98
2012-03-13,29.17
2012-04-26,29.25
2012-06-04,29.37
2012-07-30,29.6
2012-08-27,29.71
2012-10-15,29.88
2012-11-26,29.76
2013-01-17,29.69
2013-03-07,29.58
2013-05-08,29.07
2013-07-18,29.28
2013-09-24,29.55
2014-01-27,29.63
2014-03-18,29.65
2014-07-24,29.78
2014-09-23,29.99
2014-11-20,30.06
2015-01-08,29.89
2015-02-09,29.8
2015-03-09,29.85
2015-04-06,30.98
2015-05-21,29.94
2015-09-11,31.2
2015-10-09,30.34
2015-11-25,30.38
2016-04-04,30.34
2016-11-15,30.75
2017-03-21,30.07
2017-10-19,30.6
2018-04-19,30.5
2018-10-29,30.78
2019-10-14,32.78
2020-11-02,33.33
2021-03-16,31.63
2022-03-16,33.22
2022-10-20,34.9
2023-03-13,33.47
