Date,596/59
1990-10-04,59.6
1990-11-05,60.82
1990-12-05,60.95
1991-01-07,61.25
1991-02-05,61.47
1991-03-04,61.59
1991-04-04,60.95
1991-05-03,61.6
1991-06-05,61.65
1991-07-01,62.4
1991-08-05,64.7
1991-09-04,65.85
1991-10-01,65.97
1991-11-04,66.42
1991-12-04,66.65
1992-01-02,66.78
1992-02-06,66.84
1992-03-09,67.05
1992-04-14,67.0
1992-05-05,68.68
1992-06-03,68.95
1992-07-02,70.0
1992-08-06,71.84
1992-09-03,72.75
1992-10-02,72.7
1992-11-04,73.22
1992-12-02,73.07
1993-01-06,72.8
1993-02-04,72.65
1993-03-03,72.6
1993-04-02,72.7
1993-05-05,72.93
1993-06-01,72.9
1993-07-02,74.52
1993-12-02,74.95
1994-01-03,74.42
1994-02-03,74.11
1994-03-02,74.0
1994-04-06,73.8
1994-05-06,74.21
1996-02-02,72.7
1996-03-13,72.5
1996-09-06,67.9
1997-03-06,63.35
1997-09-01,67.23
1998-03-05,60.1
1998-09-04,65.36
1999-03-09,67.32
1999-07-02,71.03
1999-08-03,72.16
1999-09-10,73.44
1999-10-13,74.3
1999-11-06,73.77
1999-12-03,73.9
2000-01-07,73.5
2000-02-02,73.4
2000-03-06,73.7
2000-04-02,73.9
2000-05-02,73.32
2000-06-01,72.29
2000-07-05,73.97
2000-08-03,75.28
2001-01-03,74.95
2001-02-02,73.0
2001-03-08,70.83
2001-04-03,69.15
2001-05-04,69.04
2001-06-12,70.15
2001-07-04,70.46
2001-08-14,71.6
2001-09-11,72.05
2001-10-04,72.3
2001-11-08,71.25
2001-12-04,71.5
2002-01-03,70.38
2002-02-07,69.6
2002-03-04,69.4
2002-04-02,69.1
2002-05-08,68.85
2002-06-11,69.53
2002-07-01,70.25
2002-08-02,71.3
2002-10-01,71.35
2002-10-22,71.42
2002-11-04,71.37
2002-11-25,71.26
2002-12-03,71.2
2003-01-02,70.3
2003-02-04,69.4
2003-03-07,68.84
2003-04-02,68.43
2003-05-07,67.72
2003-06-02,68.58
2003-07-02,69.2
2003-08-04,70.6
2003-09-02,71.3
2003-10-03,71.67
2003-11-03,71.0
2003-12-02,70.1
2004-01-05,68.72
2004-02-02,68.45
2004-03-01,68.96
2004-04-02,68.12
2004-05-04,68.62
2004-06-03,69.41
2004-07-01,70.88
2004-08-05,71.82
2004-08-20,73.05
2004-09-02,73.5
2004-09-16,74.05
2004-10-01,74.52
2004-10-20,74.64
2004-10-28,74.42
2004-12-01,74.28
2004-12-29,74.06
2005-02-01,74.8
2005-03-02,74.22
2005-10-03,76.0
2005-12-05,76.0
2006-01-04,76.0
2006-01-30,76.0
2006-03-02,76.0
2006-04-03,76.0
2006-06-01,76.0
2006-07-03,76.0
2006-07-31,76.0
2006-10-02,76.0
2006-10-30,76.0
2006-12-04,75.5
2007-01-03,73.66
2007-02-07,72.78
2007-04-02,71.82
2007-04-30,71.58
2007-06-04,72.4
2007-07-03,73.18
2007-08-06,74.72
2007-09-03,76.0
2007-10-01,76.0
2007-11-10,76.0
2007-12-03,76.0
2008-01-02,76.0
2008-02-04,74.35
2008-03-03,73.8
2008-03-31,73.63
2008-05-05,73.45
2008-06-02,73.32
2008-07-02,74.58
2008-08-01,76.0
2008-09-01,76.0
2008-09-30,76.0
2008-11-28,76.0
2009-01-02,76.0
2009-01-30,76.0
2009-02-27,76.0
2009-05-29,76.0
2009-06-30,76.0
2009-07-31,76.0
2009-09-01,76.0
2009-09-30,76.0
2009-10-30,76.0
2009-11-30,76.0
2010-01-04,76.0
2010-01-29,72.65
2010-03-01,69.25
2010-04-05,65.25
2010-04-30,64.4
2010-05-31,64.65
2010-07-05,65.66
2010-08-03,66.6
2010-09-02,67.8
2010-10-06,68.52
2010-11-11,68.1
2010-12-02,67.75
2011-03-01,64.5
2011-05-02,63.55
2011-06-08,63.94
2011-07-01,64.8
2011-08-04,65.95
2011-09-05,66.91
2012-02-07,67.22
2012-03-08,67.8
2012-05-08,68.08
2012-06-01,69.0
2012-07-04,70.1
2012-08-01,71.27
2013-01-18,71.13
2013-02-15,70.8
2013-03-15,70.22
2013-04-19,69.02
2013-05-17,69.36
2013-06-18,70.21
2013-08-02,71.65
2013-08-27,72.51
2013-09-25,73.0
2013-11-22,72.05
2014-04-17,70.4
2014-06-02,71.25
2014-06-23,71.9
2014-08-06,73.16
2014-09-09,74.1
2014-11-03,73.86
2014-12-04,72.64
2015-01-07,71.95
2015-02-11,71.36
2015-04-09,71.27
2015-05-18,71.83
2015-06-17,72.77
2015-07-27,74.4
2015-09-15,76.0
2015-10-08,76.0
2015-11-09,74.58
2015-12-21,73.65
2016-01-11,72.75
2016-02-18,72.18
2016-03-09,71.93
2016-04-14,72.28
2016-05-10,72.28
2016-07-18,74.4
2016-08-12,75.17
2016-09-28,76.0
2016-10-25,76.0
2016-11-11,76.0
2016-12-14,74.42
2017-01-13,73.05
2017-02-07,73.05
2017-03-02,71.91
2017-04-11,71.17
2017-05-10,71.26
2017-07-12,72.84
2017-08-09,73.83
2017-09-21,75.06
2017-10-16,76.0
2017-11-15,76.0
2017-12-14,74.45
2018-01-10,73.85
2018-02-09,73.5
2018-03-13,72.8
2018-04-06,71.39
2018-05-03,70.69
2018-07-17,71.8
2018-08-06,72.54
2018-09-05,73.35
2018-10-10,74.2
2018-11-06,73.4
2018-12-20,71.75
2019-01-15,71.63
2019-02-05,71.5
2019-03-14,71.78
2019-05-07,72.9
2019-06-06,74.6
2019-08-05,76.0
2019-09-09,76.0
2019-10-07,76.0
2019-11-12,76.0
2020-01-15,76.0
2020-02-05,76.0
2020-03-09,76.0
2020-06-04,76.0
2020-07-06,76.0
2020-08-04,76.0
2020-09-04,76.0
2020-10-01,76.0
2020-10-09,76.0
2020-11-01,76.0
2020-11-11,76.0
2020-12-04,76.0
2021-01-04,76.0
2021-02-03,76.0
2021-09-01,76.0
2021-12-10,76.0
2022-01-03,76.0
2022-02-02,76.0
2022-03-02,76.0
2022-04-13,76.0
2022-05-11,76.0
2022-06-08,76.0
2022-07-13,76.0
2022-08-10,76.0
2022-09-06,76.0
2022-10-12,76.0
2022-11-10,76.0
2022-12-15,76.0
2023-01-12,76.0
2023-02-01,76.0
