Date,607/867
2015-04-08,30.4
2015-05-27,30.5
2015-06-19,30.6
2015-09-03,30.96
2015-10-05,31.12
2015-11-03,31.25
2015-12-14,31.33
2016-01-05,31.43
2016-02-03,31.52
2016-03-08,31.6
2016-04-08,31.69
2016-05-02,31.78
2016-07-08,31.97
2016-08-05,32.08
2016-09-15,32.32
2016-10-13,32.42
2016-11-07,32.48
2016-12-07,32.57
2017-01-05,32.65
2017-02-01,33.7
2017-03-01,32.74
2017-04-03,32.79
2017-05-02,32.8
2017-06-08,32.85
2017-07-13,32.88
2017-08-07,32.93
2017-09-12,33.05
2017-10-03,33.1
2017-11-07,33.18
2017-12-04,33.25
2018-01-03,33.3
2018-02-01,33.32
2018-03-01,33.34
2018-04-03,33.37
2018-05-02,33.37
2018-06-14,33.48
2018-07-06,33.45
2018-08-07,33.49
2018-09-11,33.55
2018-10-04,33.63
2018-11-02,33.75
2018-12-07,33.75
2019-01-07,33.73
2019-02-04,33.75
2019-03-08,33.8
2019-04-03,33.8
2019-05-02,33.85
2019-06-04,33.85
2019-07-03,33.9
2019-08-07,33.96
2019-09-06,34.1
2019-10-03,34.16
2019-11-08,34.3
2019-12-06,34.36
2020-01-17,34.45
2020-02-03,34.5
2020-03-05,34.5
2020-06-01,34.71
2020-07-10,34.88
2020-08-06,34.9
2020-09-11,35.03
2020-10-14,35.16
2020-11-09,36.17
2020-12-18,35.3
2021-01-11,35.38
2021-02-10,35.32
2021-03-08,35.4
2021-04-07,35.44
2021-05-07,35.56
2021-06-09,35.45
2021-07-02,35.5
2021-08-01,35.57
2021-09-02,36.68
