Date,387/8
2011-07-01,10.79
2011-07-28,11.15
2011-08-25,11.4
2011-09-29,11.59
2011-11-03,11.5
2011-12-05,11.57
2012-01-26,11.77
2012-03-29,12.12
2012-04-26,12.21
2012-05-31,12.41
2012-06-28,12.6
2012-08-01,12.87
2012-09-06,13.09
2012-09-27,13.06
2012-10-25,12.96
2012-11-29,12.82
2012-12-27,12.72
2013-01-30,12.72
2013-02-28,12.47
2013-04-05,11.73
2013-08-02,12.19
2013-09-19,12.6
2013-10-17,12.39
2013-11-14,12.2
2013-12-18,12.21
2014-01-21,12.05
2014-03-11,11.87
2014-04-15,11.95
2014-05-22,12.2
2014-07-23,12.52
2014-08-20,12.62
2014-10-09,12.45
2014-11-11,12.37
2014-12-12,12.27
2015-01-07,12.26
2015-03-25,12.2
2015-05-19,12.41
2015-06-18,12.65
2015-08-06,12.9
2015-09-17,13.05
2015-11-13,12.58
2016-01-14,12.35
2016-02-24,12.32
2016-04-13,12.27
2016-05-17,12.05
2016-06-23,12.42
2016-08-10,12.62
2016-09-15,12.79
2016-10-25,12.8
2016-12-06,12.59
2017-01-05,12.48
2017-02-09,12.36
2017-03-30,12.29
2017-04-26,12.48
2017-05-29,12.71
2017-06-28,12.91
2017-07-18,12.99
2017-08-17,13.12
2017-09-19,13.26
2017-10-19,13.29
2017-11-14,13.19
2017-12-13,13.21
2018-01-19,13.04
2018-02-15,13.08
2018-03-26,12.52
2018-04-23,12.21
2018-05-15,12.22
2018-06-15,11.98
2018-07-12,12.05
2018-08-23,12.35
2018-09-17,12.41
2018-10-17,12.52
2018-11-16,12.27
2018-12-12,12.26
2019-01-17,12.32
2019-02-20,12.38
2019-03-25,12.45
2019-04-23,12.51
2019-05-20,12.81
2019-06-19,13.1
2019-07-18,13.27
2019-08-14,13.4
2019-09-18,13.57
2019-10-17,13.56
2019-11-19,13.47
2019-12-17,13.31
2020-01-20,13.15
2020-02-17,13.11
2020-03-17,13.21
2020-04-20,12.53
2020-05-21,12.63
2020-06-18,12.82
2020-07-16,13.1
2020-08-18,13.2
2020-08-20,13.2
2020-09-24,13.29
2020-10-21,13.22
2020-11-19,12.96
2020-12-17,12.81
2021-01-21,12.63
2021-02-18,12.06
2021-03-18,11.93
2021-04-21,11.61
2021-05-20,11.72
2021-06-25,12.02
2021-07-27,12.39
2021-08-25,12.65
2021-09-29,12.66
2021-10-28,12.87
2021-11-25,12.7
2021-12-22,12.74
2022-01-17,12.8
2022-02-21,12.8
