Date,524/116
2011-01-27,9.77
2011-02-24,9.71
2011-03-24,9.12
2011-05-06,9.61
2011-05-26,9.68
2011-06-24,9.86
2011-07-29,10.11
2011-08-31,10.24
2011-09-30,10.16
2011-10-28,9.89
2011-11-25,9.93
2011-12-30,9.96
2012-01-26,9.88
2012-02-24,9.93
2012-03-30,10.04
2012-04-27,10.15
2012-05-25,10.18
2012-06-29,10.34
2012-08-02,10.44
2012-09-05,10.52
2012-09-28,10.48
2012-10-26,10.38
2012-11-30,10.16
2012-12-28,10.16
2013-01-31,10.1
2013-03-01,10.04
2013-04-11,9.51
2013-08-07,9.96
2013-09-18,10.11
2013-10-18,10.1
2013-11-15,9.9
2013-12-17,9.9
2014-03-10,9.79
2014-04-16,9.82
2014-05-23,9.89
2014-07-24,10.14
2014-08-21,10.23
2014-10-10,9.89
2014-12-11,9.88
2015-01-08,9.78
2015-04-09,9.91
2015-05-20,10.12
2015-06-19,10.22
2015-08-07,10.42
2015-09-18,10.43
2015-11-12,10.17
2015-12-11,9.88
2016-01-22,10.1
2016-02-26,10.12
2016-04-14,10.22
2016-05-19,10.01
2016-06-29,10.28
2016-08-11,10.54
2016-09-16,10.71
2016-10-26,10.74
2016-12-05,10.16
2017-01-04,10.26
2017-02-10,10.24
2017-03-23,10.22
2017-04-24,10.31
2017-05-22,10.46
2017-06-29,10.78
2017-07-19,11.07
2017-08-21,11.56
2017-09-20,11.6
2017-10-20,12.36
2017-11-15,12.56
2017-12-15,11.32
2018-01-18,10.59
2018-02-16,10.66
2018-03-23,10.5
2018-04-24,10.54
2018-05-16,10.65
2018-06-08,10.69
2018-07-13,10.87
2018-08-24,11.24
2018-09-20,11.45
2018-10-18,11.6
2018-11-15,10.93
2018-12-13,10.62
2019-01-18,10.63
2019-02-13,10.6
2019-03-29,10.73
2019-04-24,10.75
2019-05-17,10.88
2019-06-18,11.26
2019-07-19,11.66
2019-08-16,12.05
2019-09-19,12.73
2019-10-18,13.23
2019-11-18,12.85
2019-12-16,11.74
2020-01-17,10.81
2020-02-18,10.69
2020-03-18,10.76
2020-04-21,10.51
2020-05-22,10.69
2020-06-19,10.94
2020-07-17,11.34
2020-08-19,12.05
2020-08-25,12.24
2020-09-18,12.67
2020-10-16,12.77
2020-11-20,10.85
2020-12-18,10.5
2021-01-22,10.22
2021-02-19,10.06
2021-03-19,10.03
2021-04-22,10.19
2021-05-27,10.32
2021-06-29,10.69
2021-07-28,10.79
2021-08-26,10.9
2021-09-30,10.69
2021-10-29,10.65
2021-11-30,10.52
2021-12-21,10.49
2022-01-21,10.45
2022-02-22,10.47
2022-03-25,10.38
2022-04-29,10.55
2022-05-31,10.74
2022-06-29,10.92
2022-07-29,10.92
2022-08-30,10.92
2022-09-22,11.21
2022-10-20,11.26
2022-11-18,10.94
2022-12-15,10.46
2023-01-19,10.62
2023-02-17,10.63
2023-03-16,10.71
2023-04-17,10.88
2023-05-26,11.35
2023-06-27,11.65
2023-07-21,12.29
2023-08-21,13.92
2023-09-22,13.69
2023-10-31,12.3
2023-11-23,12.27
2023-12-14,11.38
2024-01-19,10.57
2024-02-23,10.83
2024-03-27,10.85
2024-04-24,10.82
2024-05-29,11.27
2024-06-27,11.68
2024-07-25,12.52
2024-08-26,12.52
2024-09-30,14.73
2024-10-31,13.82
2024-11-22,12.13
2024-12-30,12.12
2025-01-30,10.8
