Date,597/81
1994-04-04,72.25
1994-09-08,73.3
1996-03-04,55.75
1998-03-04,58.0
1999-03-04,69.37
1999-07-02,72.0
1999-08-03,71.93
1999-10-13,72.37
1999-12-10,72.39
2000-01-07,72.8
2000-02-03,72.55
2000-03-01,72.6
2000-05-03,72.5
2000-07-04,72.0
2000-12-05,72.05
2001-01-08,70.0
2001-02-05,67.0
2001-03-02,66.94
2001-04-04,61.0
2001-05-07,62.9
2001-06-07,63.1
2001-07-01,63.34
2001-08-09,64.28
2001-10-02,67.8
2001-11-15,67.55
2001-12-05,67.7
2002-01-10,69.0
2002-02-05,69.25
2002-03-07,66.0
2002-04-03,67.88
2002-05-09,67.78
2002-06-06,68.0
2002-07-04,68.12
2002-11-08,70.5
2002-12-05,69.62
2003-01-06,67.3
2003-02-06,66.2
2003-03-06,66.0
2003-04-04,65.36
2003-05-06,66.0
2003-06-05,66.72
2003-07-03,68.6
2003-08-06,67.95
2003-09-03,69.43
2003-10-06,68.52
2003-11-04,68.65
2003-12-05,68.46
2004-01-07,67.62
2004-02-04,67.82
2004-03-01,67.85
2004-04-15,68.07
2004-05-06,69.0
2004-06-03,70.17
2004-06-30,70.68
2004-08-05,70.72
2004-08-09,70.72
2004-09-03,71.88
2004-10-12,72.11
2004-11-16,71.44
2004-12-03,71.66
2005-01-07,71.9
2005-02-03,72.22
2005-03-04,72.41
2005-04-06,72.55
2005-05-04,72.88
2005-06-13,73.37
2005-07-07,73.9
2005-08-18,74.5
2005-09-08,74.5
2005-10-13,74.56
2006-01-09,73.5
2006-02-06,72.68
2006-03-08,72.23
2006-05-30,71.37
2006-07-05,71.44
2006-09-11,73.22
2006-10-10,72.64
2006-11-08,72.49
2006-12-11,70.52
2007-01-07,70.17
2007-02-12,70.49
2007-04-01,70.95
2007-05-07,71.08
2007-06-04,71.46
2007-08-07,72.66
2007-10-11,72.6
2007-11-02,72.76
2007-12-07,72.9
2008-01-04,73.2
2008-02-04,72.91
2008-03-03,72.48
2008-04-10,72.52
2008-05-08,71.1
2008-06-11,71.67
2008-07-08,72.2
2008-08-14,72.52
2008-09-18,72.82
2008-10-09,72.73
2008-12-05,73.0
2009-01-15,73.13
2009-02-11,71.65
2009-03-10,71.26
2009-09-01,73.29
2009-10-07,74.27
2009-11-12,74.5
2009-11-30,74.6
