Date,589/31
1999-09-06,19.92
1999-10-12,20.27
1999-11-05,20.4
1999-12-09,18.0
2000-01-06,18.2
2000-02-04,16.38
2000-03-04,17.0
2000-04-10,15.66
2000-05-08,10.9
2000-06-09,10.83
2000-07-06,12.95
2000-08-01,15.5
2000-09-11,15.56
2000-10-06,17.73
2000-11-06,18.8
2000-12-12,16.48
2001-01-09,9.1
2001-02-08,7.4
2001-03-08,5.95
2001-04-09,9.35
2001-05-09,12.0
2001-06-11,13.52
2001-07-05,13.65
2001-08-13,13.9
2001-09-10,18.38
2001-10-09,18.56
2001-11-08,18.54
2001-12-07,18.62
2002-01-08,8.9
2002-02-11,9.92
2002-03-06,9.7
2002-04-10,8.37
2002-05-07,8.5
2002-06-19,8.78
2002-07-05,15.27
2009-03-09,8.74
2009-04-14,11.07
2009-05-18,12.3
2009-06-08,13.0
2009-07-15,14.47
2009-08-17,15.71
2009-09-08,16.31
2009-10-12,16.85
2009-11-05,16.88
2009-12-15,17.04
2010-01-18,6.43
2010-02-08,7.5
2010-03-09,5.0
2010-04-20,8.73
2010-05-17,9.22
2010-06-21,9.48
2010-07-07,20.62
2010-08-16,22.38
2010-09-13,14.44
2010-10-19,14.75
2010-11-25,14.72
2010-12-13,10.58
2011-01-19,7.67
2011-02-14,9.25
2011-03-18,9.02
2011-04-14,8.72
2011-05-26,8.36
2011-06-29,10.62
2011-08-16,12.27
2011-09-15,12.9
2012-02-02,12.2
2012-03-02,12.83
2012-04-26,12.58
2012-06-04,12.0
2012-07-30,13.76
2012-08-27,14.78
2012-10-15,15.74
2012-11-26,9.68
2013-01-17,9.91
2013-03-07,6.8
2013-05-08,9.57
2013-07-18,12.68
2013-09-24,14.2
2014-01-27,10.93
2014-05-05,9.67
2014-07-24,12.62
2014-09-23,14.0
2014-11-20,14.0
2015-01-08,11.27
2015-02-09,9.9
2015-03-09,10.8
2015-04-06,11.22
2015-05-21,11.83
