Date,606/1623
2015-04-15,24.17
2015-05-10,25.95
2015-06-01,24.77
2015-06-29,25.12
2015-07-30,25.55
2015-10-14,26.02
2015-11-13,25.3
2015-12-02,25.39
2016-01-12,24.95
2016-02-16,24.8
2016-03-10,24.77
2016-04-05,24.9
2016-05-11,24.78
2016-07-20,25.28
2016-08-09,25.47
2016-09-20,25.7
2016-10-28,25.6
2016-11-17,25.64
2016-12-22,25.0
2017-01-12,24.9
2017-02-09,24.72
2017-03-07,24.27
2017-04-13,24.04
2017-05-08,23.98
2017-06-14,24.34
2017-07-19,24.48
2017-08-03,24.95
2017-09-11,25.1
2017-10-18,25.36
2017-11-09,25.22
2017-12-15,25.29
2018-01-11,25.2
2018-02-14,25.24
2018-03-13,25.23
2018-04-13,24.85
2018-05-08,24.43
2018-06-25,24.52
2018-07-10,24.7
2018-08-16,25.16
2018-09-14,25.3
2018-10-03,25.46
2018-11-08,25.15
2018-12-17,24.99
2019-01-09,25.0
2019-02-11,25.08
2019-03-19,25.25
2019-04-10,25.45
2019-05-10,25.49
2019-06-14,26.0
2019-07-09,26.2
2019-08-02,26.55
2019-09-12,26.8
2019-10-09,26.89
2019-11-15,26.9
2019-12-16,26.68
2020-01-16,26.47
2020-02-11,26.85
