Date,608/365
1995-10-02,94.03
1995-11-01,90.0
1995-12-04,85.51
1996-01-02,63.1
1996-01-29,37.58
1996-03-01,27.32
1996-04-01,24.1
1996-06-04,35.56
1996-07-01,39.7
1996-08-02,44.67
1996-09-03,48.35
1996-10-02,48.18
1996-11-04,48.83
1996-12-02,48.34
1997-01-02,36.58
1997-02-02,27.33
1997-03-03,28.46
1997-04-01,32.65
1997-05-02,36.0
1997-06-03,39.45
1997-07-01,39.55
1997-08-04,46.45
1997-09-02,50.9
1997-10-01,55.71
1997-11-03,52.52
1997-12-03,50.55
1998-01-05,40.38
1998-02-03,35.12
1998-03-02,30.35
1998-04-01,36.48
1998-05-06,44.5
1998-06-01,48.3
1998-07-01,55.47
1998-08-06,50.18
1998-09-02,54.0
1998-10-07,50.53
1998-11-02,50.46
1998-12-03,50.58
1999-01-04,51.3
1999-02-01,51.08
1999-03-03,52.57
1999-04-08,54.62
1999-05-06,57.5
1999-06-01,59.35
1999-07-01,63.8
1999-08-12,69.44
1999-09-02,74.9
